File name,pragraph,number of words
paragraph_64.txt,كما يؤدى هذا الهرمون دوره فى تقليص الألياف العضلية المحيطة بقنوات الحليب في الثدي، الأمر الذي يؤدي إلى إدرار الحليب ومن ثَم إكمال عملية الرضاعة عند الطفل وهذه الخصائص المهمة جدٌّا لهذا الهرمون لكل من المرأة الحامل والمرأة التي تلد، وللنفساء والمرضع، تفسّر عظمة التمر والرطب الذي يحتوي في تركيبه على مادة شبيهة جدٌّا بهرمون الأوكسيتوسين من حيث تأثيرها، وتفسر لماذا جعل الله تعالى غذاء السيدة مريم العذراء، الرطب فقط وبخلاف ما تقدم فإن للتمور فوائد أخرى عديدة منها:1- يساعد التمر على مقاومة الكبد للسموم وذلك عن طريق مضادات الأكسدة الموجودة بوفرة فى التمور.2- يساعد على ضبط معدلات إنزيمات الكبد إلى معدلاتها الطبيعية.3- يساعد التمر الجسم على التخلص من المعادن الثقيلة الضارة التى تدخل الجسم وتجنب تأثيراتها الضارة وذلك مثل معدن الرصاص والذى يؤدى ارتفاع معدله بالجسم للفشل الكلوى.4- يحتوي التمر على مستويات عالية من مضادات الأكسدة Antioxidants5- مقارنة بالفواكه الأخرى، والتي تقي الجسم من الضرر الذي تسببه الشوارد الحرة Free radicals6- تقوى الذاكرة.7- يمكن أن تستخدم كبديلٍ للسكر :حيث يمتاز التمر بطعمه الحلو بفضل احتوائه على الفركتوز Fructose، والذي يعتبر سكراً طبيعياً ويسمى سكرالفواكه.8- تقوى العظام: حيث يحتوي التمر على معادن مهمّة لصحة العظام، كالمغنيسيوم، والفسفور، والكالسيوم، والبوتاسيوم، والتي تساهم في الوقاية من هشاشة العظام Osteoporosis9- بالنسبة لمرضى السكر يجب الاعتدال في تناول التمور لاحتوائها على نسبة عالية من السكر.10- تحسن التمور من كفاءة الجهاز الهضمي، لاحتوائها على نسبة عالية من الألياف التى تقي من الإصابة بالإمساك، وتساعد على تعزيز حركة الأمعاء الطبيعية Regular bowel movements)،11- أنّ أربع تمرات تمدّ الجسم بما يقارب 6.4 جرام من الألياف، أي ما يعادل 21% من القيمة اليومية الموصى بها من الألياف للرجال، و30% للنساء،12- تدخل التمور فى 67 صناعة غذائية وغير غذائية.13- تحتوى التمور على الكثير من مضادات الأكسدة والتى من أهمها: الفلافونويدات Flavonoids وتعتبر من مضادات الأكسدة القوية، التي تقي من الالتهابات، وتخفف منها. الكاروتينات Carotenoids تُعرف الكاروتينات بقدرتها على التقليل من خطر الإصابة بأمراض العين. أحماض الفينوليك Phenolic acid والتى تقي من أمراض القلب، وبعض أنواع السرطان,317
paragraph_65.txt,"إنتاج مصر من التمور وموقعها عالميا ذكرت منظمة الأغذية والزراعة أن مصر تحتل حاليا المركز الأول فى إنتاج التمور على المستوى العالمى قبل إيران والسعودية، ويقدر إنتاجها السنوى بحوالى 1,5 مليون طن ما يعادل 17.7% أى تقريبا 18 بالمائة من الإنتاج العالمى المقدر بـ 7.5 مليون طن. وأوضحت منظمة الفاو أنه تم الانتهاء من تنفيذ البرنامج التدريبى لمنتجى التمور فى مصر فى مناطق الانتاج الشهيرة فى كل من: واحة سيوة، والواحات البحرية، والوادى الجديد، وذلك ضمن مشروع التعاون الفنى لتطوير سلسلة القيمة للتمور، الذى تم توقيعه مع كل من وزارتى الزراعة، والصناعة والتجارة، وذلك فى إطار استراتيجية تطوير قطاع النخيل والتمور فى مصر التى تم إطلاقها خلال مهرجان التمور الثانى فى سيوة العام الماضى، بالتنسيق مع جائزة خليفة الدولية لنخيل التمر والابتكار الزراعى، ومنظمة اليونيدو.",125
paragraph_66.txt,مصر الأولى عالميا فى إنتاج التمور عربيا أيضا كما هو واضح فى الشكل التالى بنسبة 18 بالمائة من الانتاج العالمى تليها السعودية فالإمارات,23
paragraph_67.txt,"الأهمية الاقتصادية لمحصول القمح
يعتبر القمح من أهم المحاصيل الاقتصادية إذ يغطي 23.4 % من الاحتياج العالمي من الغذاء، كما يشكل مصدراً غذائياً رئيساً لحوالي 40 % من سكان العالم ويغطي 20 % من السعرات الحرارية و55% من إجمالى الكربوهيدرات.تنتج منطقة حوض البحر المتوسط أكثر من 85 % من إنتاج العالم من القمح القاسي، ويتراوح معدل استهلاك الفرد في هذه المنطقة من منتجات القمح ما بين 200-150 كجم/ سنة، وهي أعلى المعدلات في العالم. وتتمثل الهمية الأقتصادية للقمح فيما يلى:1) يؤمن القمح موارد مالية ضخمة للدول المصدرة.2) يعتبر مادة أولية للعديد من الصناعات الغذائية (خبز،معكرونة، بسكويت).3) يعتبر سلعة رئيسية في التجارة الدولية.4) يساهم في إيجاد فرص عمل للعمال.",108
paragraph_68.txt,"اقتصاديات المحصول
أولا – الوضع الراهن لإنتاج القمح فى مصرتصدر محصول القمح قائمة الحاصلات الشتوية من حيث المساحة المنزرعة فى متوط الفترة 2017-2015، حيث بلغت المساحة المزروعة بالقمح حوالي 3.25 مليون فدان مثلت نحو 48.2 % من إجمالي مساحة الحاصلات والخضر الشتوية البالغة حوالي 7 مليون فدان.",47
paragraph_69.txt,"تعرف على الأهمية الأقتصادية لمحصول القمح
الأهمية الاقتصادية لمحصول القمح
يعتبر القمح من أهم المحاصيل الاقتصادية إذ يغطي 23.4 % من الاحتياج العالمي من الغذاء، كما يشكل مصدراً غذائياً رئيساً لحوالي 40 % من سكان العالم ويغطي 20 % من السعرات الحرارية و55% من إجمالى الكربوهيدرات.تنتج منطقة حوض البحر المتوسط أكثر من 85 % من إنتاج العالم من القمح القاسي، ويتراوح معدل استهلاك الفرد في هذه المنطقة من منتجات القمح ما بين 200-150 كجم/ سنة، وهي أعلى المعدلات في العالم. وتتمثل الهمية الأقتصادية للقمح فيما يلى:1) يؤمن القمح موارد مالية ضخمة للدول المصدرة.2) يعتبر مادة أولية للعديد من الصناعات الغذائية (خبز،معكرونة، بسكويت).3) يعتبر سلعة رئيسية في التجارة الدولية.4) يساهم في إيجاد فرص عمل للعمال.",114
paragraph_7.txt,"ما هي الشروط الواجب توافرها بالفسيلة الجيدة للزراعة؟
يلزم توفر عدة مواصفات في الفسيلة الجيدة كالتالي :",17
paragraph_70.txt,"اقتصاديات المحصول
أولا – الوضع الراهن لإنتاج القمح فى مصرتصدر محصول القمح قائمة الحاصلات الشتوية من حيث المساحة المنزرعة فى متوط الفترة 2017-2015، حيث بلغت المساحة المزروعة بالقمح حوالي 3.25 مليون فدان مثلت نحو 48.2 % من إجمالي مساحة الحاصلات والخضر الشتوية البالغة حوالي 7 مليون فدان.",47
paragraph_71.txt,الإنتاجية الكلية لمحصول القمح على مستوى الجمهوريةنتيجة لعدم انتظام المساحة المزروعة بالقمح ونقص إنتاجية فدان القمح في عام 2019 ، نقص إجمالي إنتاجالقمح من حوالي 9.280 مليون طن في عام 2014 إلى حوالي 8.349 مليون طن في عام 2019.,39
paragraph_72.txt,الانتاج الثانوي للقمحتشير البيانات الإحصائية خلال الفترة 2019-2014 الى زيادة إنتاجية تبن القمح من حوالي 11.06 حمل/ فدان عام 2014 إلى 11.85 عام 2019.,24
paragraph_73.txt,المساحة المنزرعة من القمح على مستوى الجمهوريةتشير بيانات المساحة المزروعة بالقمح على مستوى الجمهورية في متوسط الفترة 2019 –2015 أن إجمالى هذة المساحة بلغت حوالي 3.248 مليون فدان منها حوالي 1.692 مليون فدان بمحافظات الوجه البحري بما يمثل 25% من إجمالى مساحة القمح المنزرعة بالجمهورية، كما تشير البيانات إلى تصدر محافظات الشرقية، البحيرة، الدقهلية، المنيا و كفر الشيخ، محافظات الجمهورية من حيث إجمالي المساحة المزروعة بالقمح.,66
paragraph_74.txt,إنتاجية محصول القمح فى محافظات الجمهوريةتشير البيانات إلى أن إجمالي إنتاج القمح بالجمهورية في متوسط الفترة 2017-2015 بلغت حوالى 9.124 مليون طن منها حوالي 4.858 مليون طن من إنتاج محافظات الوجة البحرى يمثل نحو53.2 % من إجمالى انتاج الجمهورية.,39
paragraph_75.txt,وتشير البيانات المنشورة ايضا لمتوسط الفترة 2017-2015 إلى تصدر محافظات الشرقية، البحيرة، الدقهلية، المنيا، أسيوط، كفر الشيخ، سوهاج والفيوم محافظات الجمهورية من حيث انتاج القمح.,25
paragraph_76.txt,"ثانيا: السعر المزرعي وتكاليف الإنتاج والأرباح
السعر المزرعي للقمحتشير البيانات إلى ارتفاع السعر المزرعي بشكل تدريجي للمحصول الرئيسي للقمح خلال الفترة 2019 -2014 ، حيث ارتفع سعر طن القمح من حوالي 2.740 ألف جنيه عام 2014 إلى حوالي 3.833 ألف جنيه عام 2019بزيادة بلغت نحو 40%.",46
paragraph_77.txt,تكاليف الإنتاجيبلغ إجمالي تكاليف فدان القمح على مستوى الجمهورية حوالي5.271 ألف جنيه في عام 2014 ارتفع إلي حوالى 10.057 عام 2019 بزيادة بلغت نحو 90.8%.علما بأن تكايف الايجار واجور العمال تمثل نسبة 43.3% و20% على الترتيب من اجالى تكاليف الفدان لمتوسط الفترة السابقة على مستوى الججمهورية، ويمثلان وحدهما نحو أكثر من 60% من إجمالى التكاليف.الإيردات وصافي العائدتتأثر أربحية الفدان بكل من الأسعار المزرعية للمحصول الرئيسي والثانوي وإنتاجية وتكاليف الفدان، وكنتيجة لزيادة سعر إردب القمح وحمل تبن القمح في عام 2019 زاد الايراد الكلي لفدان القمح من حوالي 9.318 ألف جنيه في عام 2014 إلى حوالي 13.101 ألف جنيه في عام 2019 بنسبة زيادة بلغت نحو 40.6% ،2.2% عن مثيله فى عام 2014 و2019 علي الترتيب.,115
paragraph_78.txt,الواردات المصرية والاسواق لمحصول القمح:كمية وقيمة الواردات:وفقا لبيانات الجهاز المركزي للتعبئة العامة والإحصاء تبين أن كمية الواردات من القمح بلغت حوالي 10.9 مليون طن عام 2014 وتزايدت لتبلغ أقصاها حوالى 13.2مليون طن عام 2018.التوزيع الجغرافى للواردات:بلغ إجمالي الواردات المصرية من القمح حوالى11.9 مليون طن في متوسط الفترة السابقة بقيمة حوالى 2.607 مليار دولار لمتوسط ألفترة 2018 -2016.تسويق محصول القمح:إن التسويق الزراعى بشكل عام يمثل النظام المرن الذي يهدف إلى تسهيل تدفق السلع الزراعية والخدمات المرتبطة بها من المنتجين إلى المستهلكين، ويمثل حلقة مهمة لتحقيق الأثار الإيجابية المرجوة من السياسات الزراعية، لذلك فإن الاهتمام بالتسويق الزراعى بشكل عام وبتسويق محصول القمح يحتل أهمية غذائية واقتصادية في جميع بلدان العالم. إذ حاولت الكثير من البلدان السيطرة على سوق القمح لضمان تحقيق أهداف المنتجين والمستهلكين معا، من خلال افتتاح مراكز تجميع وتسويق الحبوب بشكل عام والقمح بشكل خاص.المسلك التسويقي لمحصول القمح ودقيقه:يقوم المزارع أولا باستقطاع ما يخصصه لاستهلاكه الذاتي من المحصول، والذي يقوم بطحنه على مراحل حسب احتياجاته الاستهلاكية أما الكميات المتبقية من القمح المحلي فتسلك مسلكين:المسلك الأول: بمراكز التجميع وشون بنك التنمية والائتمان الزراعي حيث يمكن للمزارع أن يقوم بتوريد محصوله اختياريا إلى هذه الشون لحساب وزارة التموين والتي تقوم بتحديد سعر التوريد، وتتحمل الهيئة العامة للسلع التموينية بتكاليف التخزين تمهيدا للنقل إلى مطاحن القطاع العام أو مطاحن القطاع الخاص المرخص لها حيث يحول إلي دقيق لصناعة الخبز.المسلك الثاني: فيتمثل في القطاع الخاص الذي يمثله المستهلكون المحليون وتجار الغلال بالأسعار المحلية، حيث يقوم الزراع ببيع القمح بأسعار السوق التي تتحدد وفقا لقوي العرض والطلب، ويقوم التجار بتداول هذه الكميات حتى تصل إلى المستهلكين في نفس مناطق الإنتاج أو في مناطق أخري وفقا للأسعار السائدة في السوق.أما القمح المستورد فيتم استيراده عن طريق الهيئة العامة للسلع التموينية وتتولي الشركة العامة للصوامع والتخزين عملية استلام وتسويق القمح من الموانئ إلي داخل البلاد، حيث يتم تفريغ البواخر بالشفط الآلي إلي صوامع الميناء أو المخازن الأفقية أو حسب الإمكانيات المتاحة بكل ميناء من موانئ الوصول، ثم يتم نقل القمح من الميناء صبا أو معبأ في أجوله بواسطة وسائل النقل حيث يتم تخزين القمح المستورد في شون مركزية منتشرة بمناطق الاستهلاك ويتم نقله إلي المطاحن مباشرة وفقا لبرامج سحب أسبوعية لأقرب مطحن لتقليل تكاليف عملية النقل.,349
paragraph_79.txt,معوقات النظام التسويقي للقمح المصري• ارتفاع نسبة الفاقد الكمي والنوعي للقمح محليا، وذلك أثناء الحصاد وتجهيز المحصول والنقل إلي مراكز التجميع (الشون) المركزية والفرعية وداخل مراكز التجميع ذاتها وأثناء التعبئة والنقل إلي المطاحن والمصانع حتي وصوله للمستهلك النهائي، وخلال عمليات التداول والتفريغ والتخزين والنقل للقمح ودقيقه المستورد. حيث أن نسبة الفقد في القمح في المراحل التسويقية للقمح المحلي والمستورد تتراوح بين 25-20%.يمكن تلخيص المعوقات التي تواجه تسويق القمح المصري في• قصور أنظمة التوزيع ويرجع ذلك للعوائق الإدارية أو الفنية أو التشريعية أو المالية.ويري البعض لعلاج هذه المشكلات في التسويق أن يلزم تحويل أنظمة التداول الحالية إلي التداول الصب، واستكمال الطاقات التخزينية للصوامع سواء بالموانئ أو بداخل البلاد، وإعطاء القطاع الخاص الفرصة للمشاركة في هذا المجال، واستكمال طاقات النقل اللازمة خاصة النقل الصب، كما يجب دراسة إمكانية زيادة كفاءة نظام التوزيع الحالي بادية من المنتج أو الموانئ وبمراحلها المختلفة وحتي وصولهإ لي المستهلك النهائي يمكن تقييم النظام التسويقي عن طريق توقعات المجتمع والمشاركين في السوق عند أدائه حيث يتعامل النظام التسويقي مع ثلاث أطراف لكل منها منظوره الخاص، فالمستهلكون يقيمون الأداء التسويقي في قدرته علي تفادي الذبذبات الكثيرة في الأسعار والعجز في العرض وإمكانية توصيل السلع أو المنتج بجودة مقبولة أما المزارعون فينحصر اهتمامهم في قوة نشاط الوسطاء وضغوطهم للتأثير علي الأسعار ودرجة منافسة القطاعات التي توفر المدخلات الزراعية بتكلفة معقولة. أما الوسطاء فيهتمون بالحصول علي أعلي عائد نظير أدائهم للخدمات التسويقية. كما أنه لا يمكن اهمال دور المجتمع الذي يهتم بمساهمة الأنظمة التسويقية في توفير العمالة والأثر علي البيئة والمقاييس الأخلاقية كما أن مفهوم الحكومة قد يتأثر بدور التسويق في خلق العمالة ومساهمتها في الاستثمار والنمو الاقتصادي والمالي عن طريق الضرائب علي الدخول,263
paragraph_8.txt,"كيف يتم تجهيز جور زراعة النخيل؟
ج: إن خدمة التربة قبل زراعة الفسائل يعمل علي زيادة فرص نجاحها ، وتبدأ معاملات تجهيز جور الزراعة كالتالي :",26
paragraph_80.txt,"مراحل تسويق القمح
نظام تسويق القمح
الفرص التصنيعية لمحصول القمحيعتبر القمح من أھم المواد الغذائية لكونه مصدرا للطاقة والبروتينات حيث يستعمل كاملا في غذاء الانسان أما من الناحية الصناعية فيستعمل في:1. إنتاج الاصباغ المستعملة في الصناعات النسيجية.2. إنتاج الزيوت.3. إنتاج السيليلوز ومشتقاته من قشور وبقايا النباتات و الذي يستعمل في صناعة الورق والكرتون.4. إنتاج البلاستيك وأوساط نمو الاحياء الدقيقة المنتجة للمضادات الحيوية كالبنسيلين….5. يستعمل القمح في الصناعات الغذائية كالمشروبات المنعشة، وبدائل الحليب",72
paragraph_81.txt,"الملخص
1. يعتبر القمح من أهم المحاصيل الاقتصادية إذ يغطي 23.4 % من الاحتياج العالمي من الغذاء، كما يشكل مصدراً غذائياً رئيساً لحوالي 40 % من سكان العالم ويغطي 20 % من السعرات الحرارية و55% من إجمالى الكربوهيدرات.2. يعتبر مادة أولية للعديد من الصناعات الغذائية (خبز،معكرونة، بسكويت).3. يعتبر سلعة رئيسية في التجارة الدولية.4. يتصدر محصول القمح قائمة الحاصلات الشتوية فى مصر من حيث المساحة المنزرعة فى متوسط الفترة 2017-2015، حيث بلغت المساحة المزروعة بالقمح حوالي 3.25 مليون فدان مثلت نحو 48.2 % من إجمالي مساحة الحاصلات والخضر الشتوية البالغة حوالي 7 مليون فدان.5. يبلغ إجمالي إنتاج القمح فى مصر في متوسط الفترة 2017-2015 بلغت حوالى 9.124 مليون طن منها حوالي 4.858 مليون طن من إنتاج محافظات الوجة البحرى يمثل نحو53.2 % من إجمالى انتاج الجمهورية.6. تشير البيانات الإحصائية فى خلال الفترة 2019-2014 الى ازداد إنتاجية تبن القمح من حوالي 11.06 حمل/ فدان عام 2014 إلى 11.85 عام 2019.7. يرتفع السعر المزرعي للمحصول الرئيسي للقمح فى مصربشكل تدريجي، ففى خلال الفترة 2019 -2014، ارتفع سعر طن القمح من حوالي 2.740 ألف جنيه عام 2014 إلى حوالي 3.833 ألف جنيه عام 2019.8. يبلغ إجمالي تكاليف فدان القمح فى مصرحوالي 5.271 ألف جنيه في عام 2014 ارتفع إلي حوالى 10.057 عام 2019 بزيادة بلغت نحو 90.8%.9. تتأثر أربحية الفدان بكل من الأسعار المزرعية للمحصول الرئيسي والثانوي وإنتاجية وتكاليف الفدان، وكنتيجة لزيادة سعر إردب القمح وحمل تبن القمح في عام 2019 زاد الايراد الكلي لفدان القمح من حوالي 9.318 ألف جنيه في عام 2014 إلى حوالي 13.101 ألف جنيه في عام 2019.10. تبين أن كمية الواردات من القمح بلغت حوالي 10.9 مليون طن عام 2014 وتزايدت لتبلغ أقصاها حوالى 13.2مليون طن عام 2018",269
paragraph_82.txt,"أولا/ نبذة تاريخية عن أشجار الرمان
• شجرة الرمان من الأشجار المباركة التي ورد ذكرها في القرآن الكريم في ثلاث مواضع، وهي شجرة بيتية تنمو في مختلف الظروف الجوية المتسمة بالجفاف والحرارة ، وقد ظهر الرمان عند الفراعنة في نقوشهم على جدران المعابد.• وتنمو شجرة الرمان أساسًا في مناطق شبه القارة الهندية، وإيران، ومنطقة القوقاز، كما يسهل زراعتها في المناطق الجافة وشبه المدارية.• وتحتل إيران المرتبة الأولى في انتاج محصول الرمان المتميز بجودته العالية وسعرة المرتفع والذي يصل إلى حوالي 10 دولار للكيلوجرام. ثم تأتي الولايات المتحدة في المرتبة الثانية في انتاج محصول الرمان المتميز بجودته العالية وارتفاع نسبة السكر فيه والذي يصدر معظمة إلى اليابان وكندا والبرازيل، وتأتي الصين في المرتبة لثالثة من حيث انتاج ثمار الرمان.• تعتبر مصر من الدول المنتجة لثمار الرمان حيث تصدر منه حوالي 70 طن سنوياً.",132
paragraph_83.txt,"ثانيا/ الأهمية الغذائية لثمار الرمان
• تحتوي فاكهة الرمان على العديد من الفيتامينات، مثل فيتامين أ، ج، ك، ب 5، كما تحتوي على مجموعة كبيرة من العناصر والأملاح المعدنية مثل الحديد، الكالسيوم، الفوسفور، الماغنسيوم، الصوديوم، الزنك. كما تحتوي على نسبة من الماء تصل إلى نحو 80%• تناول حوالي 100 جرام من ثمار الرمان، يساهم في حصول الجسم على نسبة من فيتامينc تصل إلى نحو 17% ونسبة ألياف تصل إلى نحو 12% ونسبة كربوهيدرات تصل إلى نحو 18%• تساهم ثمار الرمان في الوقاية من الإصابة بالطفيليات، وعلاج التهاب الحلق، والتخلص من ديدان المعدة، تحسين وظائف الكلى، والتخلص من مشاكل القولون، وخفض نسبة الكوليسترول في الدم وأخيراً تغذية البشرة.يستخرج من ثمار الرمان زيت الرمان، والذي يدخل في تحضير مستحضرات التجميل إلى جانب علاج بعض الأمراض، كخفض ارتفاع ضغط الدم وخفض نسبة الدهون",130
paragraph_84.txt,"ثالثاً/ الأهمية الاقتصادية لثمار الرمان
• يحضر من ثمار الرمان أنواع مختلفة من العصائر والمربات.• يستخرج من ثمار الرمان زيت الرمان، والذي يدخل في تحضير مستحضرات التجميل إلى جانب علاج بعض الأمراض، كخفض ارتفاع ضغط الدم وخفض نسبة الدهون.",39
paragraph_85.txt,"رابعاً/ المؤشرات الإنتاجية لمحصول الرمان في مصر
1- بلغت المساحة المثمرة من محصول الرمان في مصر حوالي 48.8 ألف فدان، تساهم فيها الأراضي الجديدة والأراضي حديثة الاستصلاح بحوالي 37.5 ألف فدان، تمثل نحو 76.8% من جملة المساحة الكلية، وذلك خلال عام 2018.2- بلغت إنتاجية الفدان من محصول الرمان في مصر حوالي 12.7 طن في الأراضي القديمة، مقابل حوالي 8.2 طن في الأراضي الجديدة، بمتوسط عام بلغ حوالي 8.3 طن ، خلال نفس العام.3- بلغ انتاج محصول الرمان في مصر حوالي 405 ألف طن ، تساهم فيها الأراضي الجديدة والأراضي حديثة الاستصلاح بحوالي 307.5 ألف طن، تمثل نحو 75.9% من جملة الإنتاج الكلي، وذلك خلال عام 2018.4- بلغت قيمة انتاج محصول الرمان في مصر حوالي 791.9 مليون جنيه، تمثل نحو 1.97% من إجمالي قيمة الزروع الفاكهيه، والمقدرة بحوالي 40126 مليون جنيه ، وذلك خلال نفس العام.5- بلغت قيمة الصادرات من محصول الرمان في مصر حوالي 1986 مليون جنيه ، تمثل نحو 10.1 %من جملة صادرات الزروع الفاكهيه والبالغة حوالي 19732 مليون جنيه، وذلك خلال نفس العام.6- تحتل محافظة أسيوط المرتبة الأولى من حيث المساحة الثمرة بمحصول الرمان، بأهمية نسبية بلغت نحو 37.5% من جملة المساحة المزروعة في مصر، في حين احتلت محافظة الوادي الجديد المرتبة الثانية بنحو 2.3% ، كما جاءت محافظة السويس في المرتبة الثالثة بنحو 2% من جملة المساحة المزروعة، وذلك خلال عام 2018.",215
paragraph_86.txt,"خامساً /المؤشرات الإنتاجية لمحصول الرمان في محافظة شمال سيناء
مما سبق تبين أن1- بلغت تكاليف الفدان لمحصول الرمان في شمال سيناء حوالي 21820 جنيهاً، بما يوازي 2.6 جنيهاً للكيلوجرام، تساهم فيها التكاليف المتغيرة بنحو 64.2% من جملة التكاليف، وذلك خلال موسم انتاج 2020.2-تحتل تكاليف الايجار المرتبة الأولى بين بنود التكاليف الثابتة، بأهمية نسبية بلغت نحو 22.9%، في حين احتلت تكلفة العمالة المؤجرة المرتبة الأولى بين بنود التكاليف المتغيرة، بأهمية نسبية بلغت نحو 22.4% وذلك خلال نفس الموسم.3- بلغت إنتاجية الفدان حوالي 8.5% طن ، تساهم في تحقيق عوائد كلية تبلغ حوالي 40.4% ألف جنيه للفدان، وعوائد صافية تبلغ حوالي 18.6% ألف جنيه للفدان، وقيمة مضافة تبلغ حوالي 24.1% ألف جنيه، وذلك خلال موسم انتاج 2020.4- بلغ عائد الجنيه المستثمر لمحصول الرمان بعينة الدراسة نحو 85.1%، كما بلغ هامش ربح المنتج نحو 46% ، وذلك خلال نفس الموسم.",137
paragraph_87.txt,"سادساً: مقترحات للنهوض بمحصول الرمان في مصر
1) التوسع في زراعة محصول الرمان في المناطق التي تتحمل الجفاف نظراً لتحمله الجفاف.2) زيادة الصادرات المصرية لمحصول الرمان إلى السعودية وروسيا الاتحادية بما يعمل على زيادة نصيب السوق للصادرات المصرية للرمان وخاصة أن هذه الأسواق يتزاديد الطلب فيها على الرمان.3) إنشاء جمعية لمنتجي ومصدري الرمان لتسهيل التعاقد بين الطرفين.4) إقامة محطات بحثية إقليمية لتقديم المساعدة والدعم الفني والارشادي للمنتجين.5) التخصص في زراعة الأصناف بحيث تتخصص مزارع لإنتاج الأصناف الأجنبية وأخرى للمحلية6) إقامة مشاتل حكومية أو أهلية متخصصة لإنتاج شتلات الرمان وخاصة من الأصناف الأجنبية",92
paragraph_88.txt,"الملخص
– بلغت تكاليف الفدان لمحصول الرمان في شمال سيناء حوالي 21820 جنيهاً، بما يوازي 2.6 جنيهاً للكيلوجرام، تساهم فيها التكاليف المتغيرة بنحو 64.2% من جملة التكاليف، وذلك خلال موسم انتاج 2020.2-تحتل تكاليف الايجار المرتبة الأولى بين بنود التكاليف الثابتة، بأهمية نسبية بلغت نحو 22.9%، في حين احتلت تكلفة العمالة المؤجرة المرتبة الأولى بين بنود التكاليف المتغيرة، بأهمية نسبية بلغت نحو 22.4% وذلك خلال نفس الموسم.3- بلغت إنتاجية الفدان حوالي 8.5% طن ، تساهم في تحقيق عوائد كلية تبلغ حوالي 40.4% ألف جنيه للفدان، وعوائد صافية تبلغ حوالي 18.6% ألف جنيه للفدان، وقيمة مضافة تبلغ حوالي 24.1% ألف جنيه، وذلك خلال موسم انتاج 2020.4- بلغ عائد الجنيه المستثمر لمحصول الرمان بعينة الدراسة نحو 85.1%، كما بلغ هامش ربح المنتج نحو 46% ، وذلك خلال نفس الموسم.",126
paragraph_89.txt,يعتبر الرمان احد اقدم الثمار التى عرفها الانسان وادرك قيمتها الغذائية والعلاجية مبكرا وقد ذكر فى الكتب السماوية الثلاثة، وهو صيدلية متكاملة لعلاج العديد من الامراض.ويعد الرمان من المحاصيل البستانية الواعدة وتمثل مساحة الرمان نحو 3.35%من مساحة الفاكهة فى مصر كما بلغ قيمة انتاج الرمان نحو65.% من قيمة انتاج الفاكهة فى مصر خلال متوسط الفترة(2013- 2016).وتجود زراعة الرمان فى الوجه القبلى والواحات حيث تتوافر العوامل الجوية المناسبة مثل درجات الحرارة العالية وانخفاض نسب الرطوبة وتمتلك محافظة اسيوط ميزة نسبية فى انتاج الرمان وتحتل المرتبة الاولى بين محافظات مصر وتنتج فى المتوسط نحو 54.9%من اجمالى الانتاج على مستوى الجمهورية . ويزرع فى مصر العديد من الاصناف المحلية ذات الصفات الجيدة مثل المنفلوطى، والطائفى، والبلدى اضافىة الى بعض الاصناف التى تزرع فى الاراضى الجديدة ومن اهم المناطق الجديدة الصالحة لزراعة الرمان منطقة المغرةالتى تبلغ مساحتها 500 الف فدان وتتنوع المحاصيل المزروعة بها بين الرمان والزيتون اضافة الى المحاصيل الحقلية مثل البرسيم والفول والشعير والبصل.,152
paragraph_9.txt,"هل مشروع زراعة النخيل في مصر مربح ؟
نعم بكل تأكيد شرط اختيار الصنف المناسب في المكان المناسب والشراء من مصدر موثوق .",23
paragraph_90.txt,"الاهمية الإقتصادية لمحصول الرمان
الرمان من المحاصيل الواعدة على الخريطة التصديرية للمحاصيل البستانية المصرية وبلغت قيمة الصادرات المصرية من الرمان نحو593.5 مليون جنيه خلال متوسط الفترة(2014-2016). كما بلغت المساحة المزروعة بالرمان نحو 59446 فدان وبلغ حجم الانتاج نحو 206921 طن وبمتوسط انتاجية بلغت 8.5 طن للفدان وذلك خلال متوسط نفس الفترة .كما تشير الاحصائيات ان متوسط المساحة المزروعة بالرمان خلال نفس الفترة بلغت نحو 16247 فدان وان هناك تزايد بمعدل سنوى في تلك المساحة قدر بنحو 4588 فدان سنويا بما يعنى اقبال مزارعى الاراضى الجديدة والمستصلحة على زراعته",88
paragraph_91.txt,"الصادرات وأهم الأسواق
بلغت متوسط قيمة الصادرات المصرية من الرمان نحو 66670 طن بقيمة تراوحت بين 102804 دولار وذلك كمتوسط للفترة (2014-2017). كما اتضح من البيانات تزايد قيمة الصادرات السنوية بشكل معنوى بما يدل على وجود فرص تسويقية خارجية لمحصول الرمان المصرى. وتاتى اسواق الكويت، السعودية، العراق، الامارات، روسيا ثم الاردن على الترتيب اهم اسواق الرمان المصرى وتستحوذ وحدها بنسبة 87% من متوسط كمية الصادرات المصرية.",66
